id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
343,0.26,0.13,0.18,0.15,0.03,0.18
344,0.25,0.13,0.18,0.16,0.03,0.19
345,0.25,0.13,0.17,0.16,0.04,0.18
346,0.25,0.13,0.18,0.16,0.04,0.18
347,0.25,0.13,0.18,0.16,0.04,0.18
348,0.26,0.13,0.17,0.15,0.03,0.18
349,0.26,0.12,0.18,0.15,0.03,0.18
350,0.25,0.13,0.17,0.15,0.03,0.18
351,0.25,0.13,0.18,0.16,0.04,0.18
352,0.26,0.13,0.17,0.16,0.03,0.17
353,0.25,0.13,0.17,0.16,0.03,0.18
354,0.26,0.13,0.18,0.16,0.03,0.18
355,0.25,0.12,0.17,0.15,0.04,0.18
356,0.25,0.13,0.17,0.16,0.03,0.18
357,0.25,0.13,0.18,0.16,0.03,0.19
358,0.25,0.13,0.17,0.17,0.04,0.19
359,0.25,0.13,0.17,0.16,0.04,0.18
360,0.25,0.13,0.17,0.16,0.03,0.18
361,0.25,0.12,0.18,0.16,0.04,0.17
362,0.25,0.13,0.17,0.16,0.04,0.18
363,0.25,0.14,0.18,0.15,0.03,0.18
364,0.25,0.13,0.17,0.15,0.04,0.18
365,0.25,0.13,0.17,0.16,0.03,0.18
366,0.25,0.13,0.18,0.17,0.04,0.19
367,0.25,0.13,0.17,0.16,0.03,0.18
368,0.25,0.13,0.18,0.15,0.03,0.18
369,0.26,0.13,0.18,0.16,0.03,0.19
370,0.25,0.13,0.17,0.16,0.04,0.18
371,0.25,0.13,0.18,0.15,0.03,0.17
372,0.25,0.13,0.17,0.15,0.04,0.18
373,0.25,0.11,0.19,0.16,0.04,0.18
374,0.25,0.12,0.17,0.16,0.04,0.18
375,0.25,0.13,0.18,0.16,0.03,0.18
376,0.25,0.12,0.18,0.15,0.03,0.19
377,0.25,0.13,0.17,0.15,0.04,0.18
378,0.25,0.13,0.17,0.16,0.04,0.17
379,0.25,0.13,0.18,0.15,0.04,0.18
380,0.25,0.13,0.18,0.15,0.04,0.18
381,0.26,0.13,0.17,0.16,0.03,0.18
382,0.25,0.13,0.18,0.16,0.04,0.18
383,0.25,0.13,0.18,0.15,0.03,0.18
384,0.26,0.13,0.17,0.15,0.04,0.18
385,0.26,0.13,0.17,0.16,0.03,0.18
386,0.25,0.14,0.17,0.16,0.03,0.18
387,0.25,0.13,0.18,0.16,0.04,0.17
388,0.25,0.13,0.17,0.16,0.03,0.18
389,0.25,0.13,0.18,0.16,0.04,0.18
390,0.25,0.13,0.17,0.15,0.04,0.18
391,0.26,0.14,0.18,0.16,0.04,0.18
392,0.25,0.12,0.18,0.16,0.04,0.18
393,0.25,0.13,0.18,0.16,0.04,0.18
394,0.25,0.13,0.17,0.15,0.04,0.18
395,0.25,0.13,0.18,0.16,0.03,0.19
396,0.25,0.12,0.17,0.16,0.04,0.17
397,0.24,0.13,0.17,0.15,0.04,0.18
398,0.24,0.12,0.18,0.16,0.03,0.18
399,0.24,0.12,0.17,0.16,0.03,0.17
400,0.24,0.11,0.18,0.16,0.04,0.18
401,0.24,0.12,0.18,0.15,0.04,0.18
402,0.24,0.12,0.17,0.15,0.03,0.18
403,0.23,0.12,0.18,0.16,0.04,0.18
404,0.24,0.12,0.18,0.16,0.03,0.18
405,0.24,0.12,0.17,0.16,0.04,0.18
406,0.23,0.12,0.17,0.16,0.04,0.17
407,0.23,0.12,0.17,0.16,0.03,0.18
408,0.24,0.11,0.17,0.15,0.04,0.18
409,0.24,0.12,0.17,0.16,0.04,0.18
410,0.24,0.12,0.17,0.16,0.04,0.18
411,0.24,0.11,0.17,0.15,0.04,0.18
412,0.24,0.12,0.17,0.16,0.04,0.18
413,0.24,0.10,0.18,0.16,0.03,0.17
414,0.23,0.11,0.17,0.16,0.03,0.18
415,0.24,0.12,0.17,0.15,0.04,0.17
416,0.24,0.11,0.18,0.15,0.04,0.18
417,0.24,0.11,0.18,0.16,0.04,0.18
418,0.24,0.12,0.17,0.16,0.03,0.19
419,0.24,0.12,0.17,0.15,0.03,0.17
420,0.24,0.12,0.18,0.16,0.03,0.19
421,0.23,0.11,0.17,0.16,0.03,0.18
422,0.23,0.11,0.17,0.15,0.04,0.17
423,0.24,0.11,0.17,0.16,0.04,0.18
424,0.24,0.12,0.17,0.15,0.04,0.19
425,0.23,0.11,0.18,0.15,0.04,0.18
426,0.23,0.11,0.18,0.16,0.04,0.18
427,0.23,0.11,0.17,0.15,0.04,0.18
428,0.23,0.12,0.17,0.15,0.04,0.18
429,0.23,0.12,0.17,0.15,0.03,0.17
430,0.23,0.12,0.17,0.16,0.04,0.18
431,0.24,0.11,0.17,0.16,0.03,0.18
432,0.23,0.11,0.17,0.15,0.04,0.18
433,0.24,0.11,0.17,0.15,0.04,0.17
434,0.23,0.11,0.17,0.15,0.03,0.18
435,0.23,0.12,0.17,0.16,0.04,0.17
436,0.24,0.11,0.17,0.15,0.04,0.17
437,0.23,0.12,0.18,0.15,0.04,0.18
438,0.24,0.11,0.17,0.16,0.04,0.17
439,0.24,0.12,0.17,0.16,0.03,0.18
440,0.23,0.12,0.17,0.15,0.04,0.18
441,0.24,0.11,0.18,0.15,0.03,0.18
442,0.24,0.12,0.18,0.15,0.04,0.18
443,0.23,0.11,0.17,0.15,0.04,0.18
444,0.23,0.11,0.18,0.15,0.04,0.18
445,0.24,0.12,0.17,0.15,0.03,0.17
446,0.23,0.11,0.18,0.15,0.04,0.18
447,0.23,0.12,0.18,0.15,0.03,0.18
448,0.23,0.12,0.17,0.15,0.03,0.18
449,0.24,0.12,0.17,0.16,0.03,0.18
450,0.23,0.11,0.17,0.15,0.04,0.18
451,0.23,0.10,0.17,0.14,0.05,0.19
452,0.24,0.12,0.17,0.15,0.03,0.17
453,0.23,0.12,0.18,0.15,0.04,0.17
454,0.23,0.11,0.17,0.15,0.04,0.18
455,0.23,0.11,0.18,0.15,0.03,0.18
456,0.24,0.12,0.17,0.14,0.04,0.18
457,0.24,0.12,0.18,0.15,0.05,0.17
458,0.23,0.11,0.17,0.15,0.03,0.18
459,0.24,0.12,0.17,0.15,0.04,0.18
460,0.23,0.11,0.17,0.15,0.04,0.17
461,0.24,0.12,0.17,0.15,0.04,0.18
462,0.24,0.11,0.18,0.15,0.03,0.18
463,0.23,0.11,0.18,0.15,0.04,0.17
464,0.23,0.11,0.17,0.15,0.03,0.18
465,0.23,0.12,0.18,0.15,0.03,0.18
466,0.23,0.11,0.17,0.15,0.03,0.18
467,0.23,0.12,0.17,0.16,0.04,0.18
468,0.23,0.11,0.17,0.15,0.03,0.18
469,0.23,0.11,0.18,0.15,0.04,0.17
470,0.24,0.11,0.17,0.16,0.03,0.17
471,0.23,0.11,0.17,0.15,0.04,0.18
472,0.24,0.12,0.17,0.15,0.03,0.18
473,0.23,0.11,0.17,0.15,0.04,0.18
474,0.24,0.12,0.17,0.16,0.04,0.18
475,0.23,0.12,0.17,0.15,0.03,0.18
476,0.24,0.12,0.18,0.15,0.04,0.18
477,0.23,0.11,0.17,0.15,0.03,0.18
