id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
322,0.30,0.17,0.18,0.18,0.03,0.18
323,0.30,0.17,0.19,0.17,0.04,0.18
324,0.29,0.17,0.18,0.16,0.03,0.18
325,0.30,0.17,0.18,0.17,0.03,0.18
326,0.30,0.18,0.18,0.18,0.03,0.18
327,0.29,0.17,0.18,0.17,0.04,0.18
328,0.30,0.17,0.18,0.19,0.03,0.18
329,0.30,0.17,0.18,0.17,0.03,0.18
330,0.30,0.18,0.17,0.17,0.02,0.18
331,0.30,0.17,0.18,0.17,0.04,0.18
332,0.30,0.17,0.18,0.17,0.04,0.18
333,0.30,0.17,0.19,0.18,0.03,0.18
334,0.30,0.18,0.18,0.18,0.02,0.17
335,0.30,0.17,0.18,0.17,0.03,0.18
336,0.30,0.16,0.18,0.18,0.04,0.18
337,0.29,0.17,0.18,0.18,0.03,0.18
338,0.30,0.17,0.18,0.18,0.03,0.18
339,0.29,0.17,0.18,0.17,0.04,0.18
340,0.29,0.17,0.18,0.17,0.04,0.18
341,0.29,0.16,0.18,0.17,0.03,0.18
342,0.29,0.17,0.18,0.17,0.03,0.18
343,0.30,0.17,0.18,0.17,0.03,0.18
344,0.30,0.17,0.18,0.17,0.03,0.18
345,0.30,0.17,0.19,0.18,0.03,0.18
346,0.30,0.17,0.19,0.16,0.03,0.17
347,0.30,0.17,0.17,0.17,0.03,0.18
348,0.29,0.17,0.18,0.17,0.04,0.18
349,0.30,0.17,0.18,0.17,0.04,0.18
350,0.30,0.17,0.19,0.17,0.04,0.19
351,0.30,0.17,0.18,0.18,0.03,0.18
352,0.29,0.18,0.18,0.18,0.04,0.17
353,0.30,0.17,0.18,0.18,0.04,0.18
354,0.30,0.17,0.18,0.17,0.03,0.18
355,0.30,0.17,0.18,0.18,0.03,0.18
356,0.30,0.17,0.18,0.17,0.03,0.18
357,0.30,0.17,0.18,0.17,0.03,0.18
358,0.30,0.17,0.18,0.17,0.03,0.18
359,0.29,0.17,0.18,0.18,0.03,0.19
360,0.30,0.17,0.18,0.18,0.03,0.17
361,0.30,0.17,0.18,0.17,0.03,0.19
362,0.30,0.17,0.18,0.18,0.03,0.18
363,0.30,0.17,0.18,0.18,0.03,0.18
364,0.30,0.17,0.18,0.17,0.03,0.18
365,0.30,0.18,0.18,0.17,0.03,0.18
366,0.30,0.17,0.18,0.18,0.03,0.18
367,0.29,0.18,0.19,0.18,0.03,0.18
368,0.29,0.17,0.18,0.17,0.03,0.18
369,0.29,0.17,0.18,0.17,0.03,0.18
370,0.29,0.16,0.18,0.18,0.04,0.18
371,0.28,0.16,0.18,0.17,0.03,0.18
372,0.27,0.15,0.18,0.17,0.03,0.18
373,0.26,0.15,0.18,0.17,0.03,0.18
374,0.27,0.14,0.18,0.17,0.03,0.18
375,0.27,0.14,0.18,0.17,0.03,0.18
376,0.27,0.13,0.18,0.16,0.03,0.18
377,0.27,0.14,0.18,0.17,0.03,0.18
378,0.26,0.14,0.18,0.17,0.03,0.18
379,0.26,0.14,0.17,0.16,0.03,0.18
380,0.26,0.14,0.17,0.15,0.03,0.18
381,0.25,0.13,0.18,0.16,0.03,0.18
382,0.25,0.14,0.17,0.16,0.03,0.17
383,0.25,0.13,0.18,0.16,0.03,0.17
384,0.25,0.13,0.17,0.16,0.03,0.18
385,0.25,0.13,0.17,0.15,0.03,0.18
386,0.24,0.13,0.18,0.16,0.03,0.17
387,0.25,0.12,0.18,0.16,0.03,0.18
388,0.25,0.13,0.18,0.15,0.03,0.17
389,0.24,0.12,0.17,0.16,0.03,0.18
390,0.24,0.12,0.17,0.16,0.03,0.17
391,0.25,0.12,0.17,0.15,0.04,0.17
392,0.24,0.13,0.18,0.15,0.03,0.18
393,0.24,0.12,0.17,0.16,0.03,0.17
394,0.24,0.12,0.18,0.16,0.02,0.17
395,0.24,0.12,0.17,0.16,0.03,0.17
396,0.24,0.12,0.18,0.16,0.03,0.17
397,0.24,0.13,0.17,0.16,0.03,0.17
398,0.24,0.12,0.17,0.16,0.03,0.17
399,0.24,0.12,0.18,0.15,0.03,0.17
400,0.23,0.12,0.18,0.16,0.03,0.17
401,0.24,0.12,0.17,0.15,0.03,0.17
402,0.24,0.12,0.17,0.15,0.04,0.18
403,0.24,0.12,0.17,0.16,0.04,0.17
404,0.23,0.12,0.17,0.15,0.03,0.17
405,0.24,0.11,0.18,0.15,0.04,0.16
406,0.24,0.12,0.17,0.15,0.03,0.17
407,0.24,0.11,0.17,0.15,0.03,0.17
408,0.23,0.12,0.17,0.16,0.03,0.17
409,0.24,0.11,0.17,0.16,0.03,0.17
410,0.23,0.11,0.17,0.15,0.03,0.17
411,0.24,0.11,0.17,0.15,0.04,0.17
412,0.23,0.12,0.17,0.15,0.03,0.17
413,0.24,0.12,0.17,0.15,0.03,0.17
414,0.23,0.11,0.18,0.15,0.03,0.18
415,0.24,0.12,0.17,0.15,0.03,0.17
416,0.23,0.11,0.17,0.15,0.02,0.17
417,0.23,0.11,0.17,0.15,0.03,0.18
418,0.23,0.11,0.18,0.14,0.03,0.19
419,0.23,0.12,0.18,0.15,0.03,0.18
420,0.23,0.11,0.18,0.16,0.03,0.17
421,0.23,0.12,0.18,0.15,0.03,0.17
422,0.23,0.12,0.18,0.14,0.03,0.16
423,0.23,0.11,0.17,0.15,0.03,0.17
424,0.24,0.12,0.17,0.15,0.03,0.18
425,0.24,0.12,0.17,0.16,0.03,0.18
426,0.23,0.11,0.17,0.15,0.03,0.17
427,0.24,0.11,0.18,0.15,0.04,0.18
428,0.23,0.12,0.17,0.15,0.03,0.17
429,0.23,0.11,0.17,0.15,0.03,0.17
430,0.23,0.11,0.18,0.14,0.04,0.16
431,0.24,0.11,0.17,0.15,0.04,0.18
432,0.23,0.11,0.17,0.15,0.02,0.17
433,0.24,0.11,0.18,0.15,0.03,0.18
434,0.24,0.11,0.17,0.15,0.03,0.17
435,0.23,0.12,0.17,0.15,0.03,0.17
436,0.23,0.12,0.17,0.16,0.02,0.17
437,0.24,0.11,0.17,0.15,0.03,0.17
438,0.24,0.12,0.17,0.15,0.02,0.17
439,0.23,0.12,0.17,0.15,0.03,0.17
440,0.23,0.11,0.17,0.15,0.03,0.17
441,0.24,0.11,0.17,0.15,0.02,0.18
442,0.23,0.11,0.17,0.15,0.03,0.17
443,0.23,0.11,0.18,0.15,0.04,0.17
444,0.24,0.11,0.18,0.16,0.03,0.17
445,0.24,0.11,0.17,0.16,0.02,0.17
446,0.23,0.12,0.18,0.15,0.04,0.18
447,0.24,0.11,0.17,0.15,0.04,0.18
448,0.23,0.12,0.17,0.15,0.03,0.17
449,0.24,0.12,0.18,0.14,0.03,0.18
450,0.24,0.12,0.17,0.16,0.04,0.17
451,0.23,0.11,0.18,0.15,0.03,0.17
452,0.23,0.11,0.17,0.15,0.03,0.18
453,0.24,0.11,0.18,0.15,0.03,0.17
454,0.23,0.11,0.17,0.15,0.03,0.17
455,0.23,0.11,0.17,0.15,0.03,0.17
456,0.23,0.12,0.17,0.15,0.03,0.18
