id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
409,0.24,2.47,0.19,3.42,0.23,0.70
410,0.25,2.47,0.20,3.42,0.22,0.69
411,0.25,2.45,0.20,3.42,0.22,0.70
412,0.25,2.44,0.20,3.41,0.23,0.70
413,0.25,2.44,0.19,3.41,0.23,0.70
414,0.25,2.43,0.19,3.41,0.22,0.71
415,0.24,2.41,0.19,3.41,0.23,0.72
416,0.24,2.41,0.20,3.41,0.22,0.70
417,0.24,2.40,0.20,3.39,0.22,0.70
418,0.24,2.40,0.20,3.40,0.22,0.70
419,0.24,2.40,0.20,3.40,0.22,0.70
420,0.25,2.39,0.20,3.39,0.22,0.69
421,0.24,2.41,0.20,3.40,0.22,0.71
422,0.25,2.40,0.20,3.40,0.22,0.70
423,0.24,2.39,0.19,3.40,0.22,0.70
424,0.24,2.40,0.19,3.39,0.23,0.70
425,0.24,2.40,0.20,3.40,0.22,0.70
426,0.24,2.40,0.20,3.39,0.24,0.70
427,0.24,2.40,0.19,3.39,0.22,0.71
428,0.24,2.40,0.19,3.39,0.23,0.70
429,0.24,2.41,0.20,3.40,0.22,0.71
430,0.24,2.41,0.20,3.39,0.23,0.70
431,0.25,2.41,0.20,3.39,0.22,0.70
432,0.25,2.40,0.20,3.40,0.22,0.69
433,0.24,2.41,0.20,3.39,0.23,0.70
434,0.24,2.40,0.19,3.40,0.22,0.71
435,0.24,2.40,0.20,3.39,0.22,0.70
436,0.24,2.40,0.19,3.40,0.22,0.71
437,0.24,2.39,0.20,3.39,0.22,0.70
438,0.25,2.39,0.19,3.39,0.23,0.71
439,0.24,2.39,0.20,3.39,0.22,0.70
440,0.24,2.39,0.18,3.40,0.22,0.70
441,0.25,2.38,0.18,3.40,0.23,0.71
442,0.24,2.37,0.18,3.40,0.22,0.70
443,0.24,2.31,0.18,3.36,0.22,0.66
444,0.23,2.18,0.17,3.27,0.20,0.61
445,0.22,2.02,0.18,3.16,0.22,0.59
446,0.21,1.84,0.18,3.04,0.19,0.54
447,0.21,1.68,0.18,2.91,0.21,0.53
448,0.20,1.58,0.17,2.80,0.20,0.51
449,0.19,1.49,0.16,2.70,0.20,0.49
450,0.20,1.44,0.19,2.62,0.19,0.48
451,0.19,1.37,0.17,2.55,0.19,0.47
452,0.19,1.33,0.17,2.49,0.19,0.46
453,0.19,1.29,0.17,2.42,0.19,0.47
454,0.18,1.25,0.17,2.38,0.18,0.43
455,0.18,1.22,0.17,2.33,0.17,0.44
456,0.18,1.20,0.18,2.29,0.19,0.43
457,0.18,1.17,0.18,2.26,0.19,0.43
458,0.18,1.15,0.18,2.22,0.18,0.42
459,0.18,1.13,0.17,2.18,0.18,0.41
460,0.18,1.11,0.17,2.15,0.17,0.42
461,0.17,1.09,0.18,2.13,0.18,0.41
462,0.17,1.08,0.19,2.09,0.18,0.38
463,0.17,1.07,0.18,2.08,0.19,0.39
464,0.18,1.06,0.18,2.05,0.17,0.39
465,0.17,1.05,0.17,2.03,0.17,0.40
466,0.17,1.02,0.17,2.01,0.17,0.39
467,0.17,1.02,0.17,2.00,0.18,0.38
468,0.18,1.00,0.16,1.99,0.16,0.38
469,0.17,1.00,0.18,1.97,0.17,0.37
470,0.17,0.99,0.18,1.95,0.17,0.37
471,0.16,0.98,0.18,1.93,0.18,0.37
472,0.17,0.98,0.17,1.93,0.18,0.36
473,0.17,0.96,0.18,1.91,0.17,0.37
474,0.17,0.95,0.17,1.89,0.17,0.37
475,0.17,0.95,0.18,1.88,0.17,0.36
476,0.17,0.94,0.17,1.87,0.17,0.36
477,0.17,0.93,0.18,1.86,0.17,0.36
478,0.16,0.92,0.18,1.85,0.17,0.36
479,0.17,0.92,0.18,1.84,0.17,0.35
480,0.17,0.91,0.17,1.82,0.17,0.34
481,0.17,0.91,0.18,1.82,0.17,0.34
482,0.17,0.90,0.17,1.81,0.17,0.35
